file	line	term	sense	confidence	proposed	context
doctrine/infrastructure/cicl.md	409	core service	CB	high	codebase	Targets are **dotted and fully qualified**. A bare core service name is illegal, not shorthand for "all its process types": an interface edge points a
doctrine/infrastructure/cicl.md	413	process types	SVC	high	core service(s)	1. It declares the [provider / consumer](./infrastructure.md#contracts) relationships that determine which process types must carry a contract, and in
doctrine/infrastructure/cicl.md	415	process type	SVC	high	core service(s)	3. It satisfies [validation rule 7](#validation-rules) for magic refs whose target is a core process type.
doctrine/infrastructure/cicl.md	422	process types	SVC	high	core service(s)	| Names | backing services only | core process types only |
doctrine/infrastructure/cicl.md	433	process type	SVC	high	core service(s)	- **One-directional: a ref implies an edge, never the reverse.** A magic ref to a core process type obliges a matching `consumes` entry. A `consumes` 
doctrine/infrastructure/cicl.md	434	${core_services.api.web.host}	REF	high	${codebases.<cb>.core_services.<svc>.<part>}	- **Same-codebase is not exempt.** `api.worker` referencing `${core_services.api.web.host}` still declares `consumes: [api.web]`. Sharing source does 
doctrine/infrastructure/cicl.md	434	core_services	CB	high	codebase	- **Same-codebase is not exempt.** `api.worker` referencing `${core_services.api.web.host}` still declares `consumes: [api.web]`. Sharing source does 
doctrine/infrastructure/cicl.md	435	process type	SVC	high	core service(s)	- **A service-level `env:` ref obliges every process type** to declare the edge, consistent with how `depends_on` is treated. If every process receive
doctrine/infrastructure/cicl.md	535	process types	SVC	high	core service(s)	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	process type	SVC	high	core service(s)	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	process type	SVC	high	core service(s)	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	process types	SVC	high	core service(s)	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	process type	SVC	high	core service(s)	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	core service	CB	high	codebase	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	535	core service	CB	high	codebase	5. The rendered data-plane identity of every emitted service must be unique after naming-policy normalization. The set spans core process types, backi
doctrine/infrastructure/cicl.md	537	${core_services.api.web.host}	REF	high	${codebases.<cb>.core_services.<svc>.<part>}	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	process type	SVC	high	core service(s)	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	process type	SVC	high	core service(s)	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	process-type	SVC	high	core service(s)	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	process type	SVC	high	core service(s)	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	process type	SVC	high	core service(s)	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	core_services	CB	high	codebase	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	537	core service	CB	high	codebase	7. Magic refs which imply a dependency must be matched by a corresponding edge, of the kind the target calls for: a ref to a **backing service** must 
doctrine/infrastructure/cicl.md	538	core service	CB	high	codebase	8. Database roles (e.g. `relational_db`) all specify a valid `schema_owned_by` core service.
doctrine/infrastructure/cicl.md	540	process type	SVC	high	core service(s)	10. Every core service **process type** has a `resources:` block declaring at least `cpu` and `memory`.
doctrine/infrastructure/cicl.md	540	core service	AMBIG	low	codebase? or KEEP?	10. Every core service **process type** has a `resources:` block declaring at least `cpu` and `memory`.
doctrine/infrastructure/cicl.md	542	domain_default_process	KEY_FIELD	high	domain_default_service	12. `domain_default_process`, if set, names a process type that is on the `web` network.
doctrine/infrastructure/cicl.md	542	process type	SVC	high	core service(s)	12. `domain_default_process`, if set, names a process type that is on the `web` network.
doctrine/infrastructure/cicl.md	544	process type	SVC	high	core service(s)	14. Neither core service names nor process type names can be one of the following: [`dev`, `test`, `stage`, `prod`, `www`], because it makes domain pa
doctrine/infrastructure/cicl.md	544	core service	AMBIG	low	codebase? or KEEP?	14. Neither core service names nor process type names can be one of the following: [`dev`, `test`, `stage`, `prod`, `www`], because it makes domain pa
doctrine/infrastructure/cicl.md	545	process type	SVC	high	core service(s)	15. Every `web`-network **process type** declares a `port`.
doctrine/infrastructure/cicl.md	546	process type	SVC	high	core service(s)	16. A process type's *effective* `env:` (service-level merged under process-level) does not declare a key that also appears in the core service's `sec
doctrine/infrastructure/cicl.md	546	process-level	SVC	high	service-level	16. A process type's *effective* `env:` (service-level merged under process-level) does not declare a key that also appears in the core service's `sec
doctrine/infrastructure/cicl.md	546	core service	AMBIG	low	codebase? or KEEP?	16. A process type's *effective* `env:` (service-level merged under process-level) does not declare a key that also appears in the core service's `sec
doctrine/infrastructure/cicl.md	549	core service	AMBIG	low	codebase? or KEEP?	19. Every key a core service consumes from `config:` is declared in that service's `config:` block; config values live in the non-tracked `infra/confi
doctrine/infrastructure/cicl.md	552	core service	AMBIG	low	codebase? or KEEP?	22. Every core service declares a non-empty `processes:` block, and declares nothing at the service level outside `{processes, secrets, config, env}`.
doctrine/infrastructure/cicl.md	553	process type	SVC	high	core service(s)	23. Every process type declares a `command`.
doctrine/infrastructure/cicl.md	554	process type	SVC	high	core service(s)	24. `depends_on` names only backing services. A core process type in a `depends_on` list is an error.
doctrine/infrastructure/cicl.md	555	process types	SVC	high	core service(s)	25. `consumes` names only core process types, fully qualified as `<service>.<process>`. A bare core service name is an error, and a process type may n
doctrine/infrastructure/cicl.md	555	process type	SVC	high	core service(s)	25. `consumes` names only core process types, fully qualified as `<service>.<process>`. A bare core service name is an error, and a process type may n
doctrine/infrastructure/cicl.md	555	process type	SVC	high	core service(s)	25. `consumes` names only core process types, fully qualified as `<service>.<process>`. A bare core service name is an error, and a process type may n
doctrine/infrastructure/cicl.md	555	core service	AMBIG	low	codebase? or KEEP?	25. `consumes` names only core process types, fully qualified as `<service>.<process>`. A bare core service name is an error, and a process type may n
doctrine/infrastructure/cicl.md	556	process type	SVC	high	core service(s)	26. `replicas` is not declared on a `scheduler` process type.
doctrine/infrastructure/cicl.md	557	process types	SVC	high	core service(s)	27. `worker` and `scheduler` process types do not declare `web` in `networks`.
doctrine/infrastructure/cicl.md	558	process type	SVC	high	core service(s)	28. Every process type that declares `health_check_path` also declares a `port`. The path is only meaningful against a port — the probe is issued at `
doctrine/infrastructure/configurable.md	31	core services	AMBIG	low	codebase? or KEEP?	The classic example is the `postgres` engine's `POSTGRES_PASSWORD` variable. This must be set for the `relational_db` backing service when it launches
doctrine/infrastructure/contracts.md	9	process types	SVC	high	core service(s)	Contracts define the boundaries of core service [process types](./cicl.md#process-types). A process type can be a provider, a consumer, or both, depen
doctrine/infrastructure/contracts.md	9	process-types	SVC	high	core service(s)	Contracts define the boundaries of core service [process types](./cicl.md#process-types). A process type can be a provider, a consumer, or both, depen
doctrine/infrastructure/contracts.md	9	process type	SVC	high	core service(s)	Contracts define the boundaries of core service [process types](./cicl.md#process-types). A process type can be a provider, a consumer, or both, depen
doctrine/infrastructure/contracts.md	9	process type	SVC	high	core service(s)	Contracts define the boundaries of core service [process types](./cicl.md#process-types). A process type can be a provider, a consumer, or both, depen
doctrine/infrastructure/contracts.md	9	core service	AMBIG	low	codebase? or KEEP?	Contracts define the boundaries of core service [process types](./cicl.md#process-types). A process type can be a provider, a consumer, or both, depen
doctrine/infrastructure/contracts.md	11	process_name	IDENT	high	service_name	`$pr/infra/contracts/${service_name}.${process_name}.${contract_format}.yml`
doctrine/infrastructure/contracts.md	19	process type	SVC	high	core service(s)	The path is keyed on the process type unconditionally, and the format alone could not stand in for it: one codebase may run two HTTP process types — a
doctrine/infrastructure/contracts.md	19	process types	SVC	high	core service(s)	The path is keyed on the process type unconditionally, and the format alone could not stand in for it: one codebase may run two HTTP process types — a
doctrine/infrastructure/contracts.md	21	process types	SVC	high	core service(s)	**The provider set is (`consumes` targets) ∪ (`web`-network process types).** Both arms are load-bearing. The first is the declared interface graph. T
doctrine/infrastructure/contracts.md	35	process type	SVC	high	core service(s)	Note that while the contract format is dependent upon communication mechanism, it still describes the *core service process type*. An asyncapi.yml con
doctrine/infrastructure/contracts.md	35	core service	KEEP	high	(unchanged)	Note that while the contract format is dependent upon communication mechanism, it still describes the *core service process type*. An asyncapi.yml con
doctrine/infrastructure/contracts.md	39	core services	CB	high	codebase	In order for the `doctrine`'s infrastructure system to work, certain core services have mandatory endpoints which must exist in their contracts. If th
doctrine/infrastructure/contracts.md	43	process types	SVC	high	core service(s)	In order to pass staging tests, hosted process types must provide health checks reachable from the open web. Not every process type is publicly reacha
doctrine/infrastructure/contracts.md	43	process type	SVC	high	core service(s)	In order to pass staging tests, hosted process types must provide health checks reachable from the open web. Not every process type is publicly reacha
doctrine/infrastructure/contracts.md	47	process type	SVC	high	core service(s)	**Every long-running process type serves `GET /health`** on its declared `port`, on its internal network, returning the service version as `{version: 
doctrine/infrastructure/contracts.md	49	process type	PROTECTED_NEARBY	review	core service(s)	For a process type that owns a loop rather than a request cycle — a queue consumer, a stream processor, a polling worker — that endpoint must report t
doctrine/infrastructure/contracts.md	59	process types	SVC	high	core service(s)	`scheduler` process types are **exempt**. There is no long-running container to probe, and a scheduler is never a `consumes` target — cron invokes it 
doctrine/infrastructure/contracts.md	63	process type	SVC	high	core service(s)	Each `web`-network process type must additionally expose the health of everything it talks to that is not itself publicly reachable, at:
doctrine/infrastructure/contracts.md	65	process type	SVC	high	core service(s)	`/health/<service>/<process>` — returns `{version: "x.x.x"}` for that process type.
doctrine/infrastructure/contracts.md	69	core service	AMBIG	low	codebase? or KEEP?	`consumes` is the source rather than [`depends_on`](./cicl.md#depends-on-relationships) because a web edge does not `depends_on` its worker: it needs 
doctrine/infrastructure/contracts.md	83	process type	SVC	high	core service(s)	On elastic there is a second reason the `port` is required: it is exactly what makes a process type Service-Connect-discoverable, which is what lets a
doctrine/infrastructure/docex.md	30	core services	AMBIG	low	codebase? or KEEP?	Docex is run from the terminal e.g. `./bin/docex <command>`. Commands will perform a variety of tasks spanning the entire `doctrine`. Docex does so by
doctrine/infrastructure/docex.md	44	core_service	CB	high	codebase	| `build <core_service>` | Run `build.sh` for one or all core services. |
doctrine/infrastructure/docex.md	44	core services	CB	high	codebase	| `build <core_service>` | Run `build.sh` for one or all core services. |
doctrine/infrastructure/docex.md	46	core service	AMBIG	low	codebase? or KEEP?	| `migrate <env>` | Apply database migrations for each schema-owning core service in `<env>`. |
doctrine/infrastructure/docex.md	49	core service	CB	high	codebase	| `containerize` | Build and push core service prod images to the container registry. |
doctrine/infrastructure/docex.md	80	core_services	AMBIG	low	codebase? or KEEP?	Describes one role: its engines (and foundations), the **provided parts** that magic refs target (`${backing_services.<svc>.<part>}` for a backing rol
doctrine/infrastructure/docex.md	88	domain_default_process	KEY_FIELD	high	domain_default_service	The `development` side additionally verifies that every `dev` `web`-network hostname resolves in public DNS — one per `web` [process type](./cicl.md#p
doctrine/infrastructure/docex.md	88	process type	SVC	high	core service(s)	The `development` side additionally verifies that every `dev` `web`-network hostname resolves in public DNS — one per `web` [process type](./cicl.md#p
doctrine/infrastructure/docex.md	88	process-types	SVC	high	core service(s)	The `development` side additionally verifies that every `dev` `web`-network hostname resolves in public DNS — one per `web` [process type](./cicl.md#p
doctrine/infrastructure/docex.md	139	core service	AMBIG	low	codebase? or KEEP?	- **`scaffold`** reconciles the file's key set against the keys declared in each core service's `config:` block (adds missing empty, removes stale, pr
doctrine/infrastructure/docex.md	146	core services	AMBIG	low	codebase? or KEEP?	`./bin/docex build` to refresh `dist/` for all core services in the `dev` environment.
doctrine/infrastructure/docex.md	147	core service	AMBIG	low	codebase? or KEEP?	`./bin/docex build <core_service_name>` to refresh a specific core service.
doctrine/infrastructure/docex.md	149	process-type	SVC	high	core service(s)	Runs each core service's `build.sh` in a one-off container of that codebase's exec service (`docker compose run --rm … ./build.sh`), depositing artifa
doctrine/infrastructure/docex.md	149	core service	CB	high	codebase	Runs each core service's `build.sh` in a one-off container of that codebase's exec service (`docker compose run --rm … ./build.sh`), depositing artifa
doctrine/infrastructure/docex.md	155	core service	CB	high	codebase	Performs the CI/CD [build test step](./cicd.md#build-test-step). Brings up the `test` environment, runs each core service's `test.sh` inside its test-
doctrine/infrastructure/docex.md	167	core service	CB	high	codebase	Formally containerizes the build for release: `docker buildx build --platform <target> --target prod` for each core service, tag each resulting image 
doctrine/infrastructure/docex.md	167	core service	CB	high	codebase	Formally containerizes the build for release: `docker buildx build --platform <target> --target prod` for each core service, tag each resulting image 
doctrine/infrastructure/docex.md	171	core service	CB	high	codebase	Applies database migrations for each schema-owning core service in `<env>`. For `dev` and `test`, runs `migrate.sh` as a one-off container of each sch
doctrine/infrastructure/infrastructure.md	47	core service	KEEP	high	(unchanged)	+ Examples: `elastic` SGs, the `postgres` container for each environment, core service containers.
doctrine/infrastructure/infrastructure.md	121	core services	AMBIG	low	codebase? or KEEP?	+ **core services** which contain bespoke code for the project.
doctrine/infrastructure/infrastructure.md	123	process types	SVC	high	core service(s)	Both take the form of containers and both are described by `infra.yml`. However, **core services** are substantially more complex. Each core service h
doctrine/infrastructure/infrastructure.md	123	process-types	SVC	high	core service(s)	Both take the form of containers and both are described by `infra.yml`. However, **core services** are substantially more complex. Each core service h
doctrine/infrastructure/infrastructure.md	123	process type	SVC	high	core service(s)	Both take the form of containers and both are described by `infra.yml`. However, **core services** are substantially more complex. Each core service h
doctrine/infrastructure/infrastructure.md	123	core services	CB	high	codebase	Both take the form of containers and both are described by `infra.yml`. However, **core services** are substantially more complex. Each core service h
doctrine/infrastructure/infrastructure.md	123	core service	CB	high	codebase	Both take the form of containers and both are described by `infra.yml`. However, **core services** are substantially more complex. Each core service h
doctrine/infrastructure/infrastructure.md	125	core services	AMBIG	low	codebase? or KEEP?	This doctrine sets down some hard rules for core services:
doctrine/infrastructure/infrastructure.md	126	Core service	CB	high	codebase	1. **Core service sources never share code**. Each core service is a distinct codebase. This is a strict choice intended to enforce separation of conc
doctrine/infrastructure/infrastructure.md	126	core service	CB	high	codebase	1. **Core service sources never share code**. Each core service is a distinct codebase. This is a strict choice intended to enforce separation of conc
doctrine/infrastructure/infrastructure.md	126	Core services	CB	high	codebase	1. **Core service sources never share code**. Each core service is a distinct codebase. This is a strict choice intended to enforce separation of conc
doctrine/infrastructure/infrastructure.md	127	Core services	PROTECTED_NEARBY	review	codebase? or KEEP?	2. **Core services execute as stateless processes**. This is a direct principle of the 12-factor app. Processes are stateless and share nothing. All p
doctrine/infrastructure/infrastructure.md	190	Core services	AMBIG	low	codebase? or KEEP?	Core services go in the `core` folder. Each is given a name (like `api`) that will match the key under `core_services` in `infra.yml`. Each of these f
doctrine/infrastructure/infrastructure.md	190	core_services	AMBIG	low	codebase? or KEEP?	Core services go in the `core` folder. Each is given a name (like `api`) that will match the key under `core_services` in `infra.yml`. Each of these f
doctrine/infrastructure/infrastructure.md	190	core service	AMBIG	low	codebase? or KEEP?	Core services go in the `core` folder. Each is given a name (like `api`) that will match the key under `core_services` in `infra.yml`. Each of these f
doctrine/infrastructure/infrastructure.md	224	Core Service	KEEP	high	(unchanged)	### Core Service Containers
doctrine/infrastructure/infrastructure.md	226	Core services	CB	high	codebase	Core services must all have a Dockerfile which describes the environment the container provides to the code.
doctrine/infrastructure/infrastructure.md	228	process type	SVC	high	core service(s)	All core service containers place the service working directory at a fixed root: `/service`. This root maps to the "core service folder" in the source
doctrine/infrastructure/infrastructure.md	228	core service	AMBIG	mixed	codebase? or KEEP?	All core service containers place the service working directory at a fixed root: `/service`. This root maps to the "core service folder" in the source
doctrine/infrastructure/infrastructure.md	228	core service	AMBIG	mixed	codebase? or KEEP?	All core service containers place the service working directory at a fixed root: `/service`. This root maps to the "core service folder" in the source
doctrine/infrastructure/infrastructure.md	228	core service	AMBIG	mixed	codebase? or KEEP?	All core service containers place the service working directory at a fixed root: `/service`. This root maps to the "core service folder" in the source
doctrine/infrastructure/infrastructure.md	232	core services	AMBIG	low	codebase? or KEEP?	Dockerfiles will all describe multi-stage builds. The following list of stages must be available for *all* core services, as the CI/CD scripts will re
doctrine/infrastructure/infrastructure.md	243	process type	SVC	high	core service(s)	A core service's Dockerfile `CMD` is not used. Every process type declares its own [`command`](./cicl.md#process-types) in `infra.yml`, which is what 
doctrine/infrastructure/infrastructure.md	243	process-types	SVC	high	core service(s)	A core service's Dockerfile `CMD` is not used. Every process type declares its own [`command`](./cicl.md#process-types) in `infra.yml`, which is what 
doctrine/infrastructure/infrastructure.md	243	process types	SVC	high	core service(s)	A core service's Dockerfile `CMD` is not used. Every process type declares its own [`command`](./cicl.md#process-types) in `infra.yml`, which is what 
doctrine/infrastructure/infrastructure.md	243	core service	CB	high	codebase	A core service's Dockerfile `CMD` is not used. Every process type declares its own [`command`](./cicl.md#process-types) in `infra.yml`, which is what 
doctrine/infrastructure/infrastructure.md	245	core service	CB	high	codebase	Any core service that declares a `health_check_path` must carry `curl` in its image. Dockerfiles for such services should be written to install `curl`
doctrine/infrastructure/infrastructure.md	249	core service	KEEP	high	(unchanged)	Contracts define the boundaries of core service containers. They exist both:
doctrine/infrastructure/infrastructure.md	250	core service	AMBIG	low	codebase? or KEEP?	1. As a form of documentation, making it easy for a developer to know how to interact with a core service from the outside without having to understan
doctrine/infrastructure/infrastructure.md	253	process types	SVC	high	core service(s)	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	253	process-types	SVC	high	core service(s)	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	253	process types	SVC	high	core service(s)	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	253	core service	AMBIG	low	codebase? or KEEP?	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	253	core service	AMBIG	low	codebase? or KEEP?	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	253	core service	AMBIG	low	codebase? or KEEP?	The idea is that all core service [process types](./cicl.md#process-types) are either providers, consumers, or both. A very simple case is a webapp wi
doctrine/infrastructure/infrastructure.md	262	process_name	IDENT	high	service_name	Provider process types have a contract which is stored at `$pr/infra/contracts/${service_name}.${process_name}.${contract_format}.yml`. The contract f
doctrine/infrastructure/infrastructure.md	262	process types	SVC	high	core service(s)	Provider process types have a contract which is stored at `$pr/infra/contracts/${service_name}.${process_name}.${contract_format}.yml`. The contract f
doctrine/infrastructure/infrastructure.md	263	core services	AMBIG	low	codebase? or KEEP?	+ `frontend.web` has no contract, as it is only a consumer relative to other core services.
doctrine/infrastructure/infrastructure.md	269	core service	AMBIG	low	codebase? or KEEP?	Every core service which is a provider *must* have a contract to pass CI checks.
doctrine/infrastructure/infrastructure.md	281	core services	AMBIG	low	codebase? or KEEP?	**contracts** - Contains contracts which describe the boundaries between core services.
doctrine/infrastructure/infrastructure.md	287	core service	AMBIG	low	codebase? or KEEP?	Put succinctly, *what gets reported* is a design concern and *how it moves across infrastructure* is a deterministic `docex` concern. It is the projec
doctrine/infrastructure/reasoning/cicl_reasoning.md	7	Process Types	SVC	high	core service(s)	## Process Types
doctrine/infrastructure/reasoning/cicl_reasoning.md	11	process types	SVC	high	core service(s)	This is relevant both for existing fields and new ones which might be developed in the future. A field can either be scoped to the whole service / cod
doctrine/infrastructure/reasoning/cicl_reasoning.md	11	process type	SVC	high	core service(s)	This is relevant both for existing fields and new ones which might be developed in the future. A field can either be scoped to the whole service / cod
doctrine/infrastructure/reasoning/cicl_reasoning.md	13	process type	SVC	high	core service(s)	> A field belongs to the **codebase** iff its value is determined by the source code. It belongs to the **process type** iff its value is determined b
doctrine/infrastructure/reasoning/cicl_reasoning.md	15	Process Type	SVC	high	core service(s)	| Service / Codebase Scoped | Process Type Scoped |
doctrine/infrastructure/reasoning/cicl_reasoning.md	24	process-scoped	SVC	high	service-scoped	Applying it: the *code* is what reads `STRIPE_API_KEY`, so `secrets:` is codebase-scoped. `migrations/` lives in the source tree, so migration ownersh
doctrine/infrastructure/reasoning/cicl_reasoning.md	26	process type	SVC	high	core service(s)	`env:` is the one field that straddles the principle, because some variables are code-determined (`DATABASE_HOST` — the code needs a database) and som
doctrine/infrastructure/reasoning/cicl_reasoning.md	26	process-level	SVC	high	service-level	`env:` is the one field that straddles the principle, because some variables are code-determined (`DATABASE_HOST` — the code needs a database) and som
doctrine/infrastructure/reasoning/elastic_release_pattern.md	12	core services	AMBIG	low	codebase? or KEEP?	The load balancer option is by far the most desirable. It mirrors how name resolution works on the `fixed` side. However, this choice would require a 
doctrine/infrastructure/reasoning/elastic_release_pattern.md	18	core service	CB	high	codebase	The trick is that the decentralized system must still centralize service name resolution. Service Connect achieves this with a Cloud Map registry of a
doctrine/infrastructure/reasoning/elastic_release_pattern.md	26	core services	AMBIG	low	codebase? or KEEP?	Currently, requiring all core services to be reachable via HTTP is an offshoot of requiring HTTP-based healthchecks (see [healtchecks.md](./healthchec
doctrine/infrastructure/reasoning/elastic_release_pattern.md	26	core service	AMBIG	low	codebase? or KEEP?	Currently, requiring all core services to be reachable via HTTP is an offshoot of requiring HTTP-based healthchecks (see [healtchecks.md](./healthchec
doctrine/infrastructure/reasoning/healthchecks.md	7	process types	SVC	high	core service(s)	All core service process types declare healthchecks. Any robust system that can autoscale and be evaluated by machine must expose these for all core s
doctrine/infrastructure/reasoning/healthchecks.md	7	process types	SVC	high	core service(s)	All core service process types declare healthchecks. Any robust system that can autoscale and be evaluated by machine must expose these for all core s
doctrine/infrastructure/reasoning/healthchecks.md	7	core service	KEEP	high	(unchanged)	All core service process types declare healthchecks. Any robust system that can autoscale and be evaluated by machine must expose these for all core s
doctrine/infrastructure/reasoning/healthchecks.md	7	core service	KEEP	high	(unchanged)	All core service process types declare healthchecks. Any robust system that can autoscale and be evaluated by machine must expose these for all core s
doctrine/infrastructure/shape.md	17	core_service	AMBIG	low	codebase? or KEEP?	In these sections, [service] is shorthand for "[core_service]s and [backing_service]s". Both [web_network] and [internal_network] are forms of [networ
doctrine/infrastructure/shape.md	19	process type	SVC	high	core service(s)	**Runtime Shape** - HTTP requests are routed to a [network] in order to interact with the codebase. [dns] routes a request by domain to the relevant p
doctrine/infrastructure/shape.md	19	process type	SVC	high	core service(s)	**Runtime Shape** - HTTP requests are routed to a [network] in order to interact with the codebase. [dns] routes a request by domain to the relevant p
doctrine/infrastructure/shape.md	19	core_service	CB	high	codebase	**Runtime Shape** - HTTP requests are routed to a [network] in order to interact with the codebase. [dns] routes a request by domain to the relevant p
doctrine/infrastructure/shape.md	19	core_service	CB	high	codebase	**Runtime Shape** - HTTP requests are routed to a [network] in order to interact with the codebase. [dns] routes a request by domain to the relevant p
doctrine/infrastructure/shape.md	25	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the [host_machine]. Here [web_demux] picks up 443/80 requests and forwa
doctrine/infrastructure/shape.md	25	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the [host_machine]. Here [web_demux] picks up 443/80 requests and forwa
doctrine/infrastructure/shape.md	25	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the [host_machine]. Here [web_demux] picks up 443/80 requests and forwa
doctrine/infrastructure/shape.md	25	core_service	AMBIG	low	codebase? or KEEP?	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the [host_machine]. Here [web_demux] picks up 443/80 requests and forwa
doctrine/infrastructure/shape.md	47	process type	SVC	high	core service(s)	| core_service | environment | Docker container | A container running the project's own code (one of the project's [build_image]s). One container per 
doctrine/infrastructure/shape.md	47	process-types	SVC	high	core service(s)	| core_service | environment | Docker container | A container running the project's own code (one of the project's [build_image]s). One container per 
doctrine/infrastructure/shape.md	47	process types	SVC	high	core service(s)	| core_service | environment | Docker container | A container running the project's own code (one of the project's [build_image]s). One container per 
doctrine/infrastructure/shape.md	47	core_service	CB	high	codebase	| core_service | environment | Docker container | A container running the project's own code (one of the project's [build_image]s). One container per 
doctrine/infrastructure/shape.md	51	process type	SVC	high	core service(s)	| telemetry_sidecar | environment | OTel Collector | Collector sidecar, one distinct compose container per *emitted* [core_service] container — i.e. p
doctrine/infrastructure/shape.md	51	core_service	AMBIG	low	codebase? or KEEP?	| telemetry_sidecar | environment | OTel Collector | Collector sidecar, one distinct compose container per *emitted* [core_service] container — i.e. p
doctrine/infrastructure/shape.md	51	core_service	AMBIG	low	codebase? or KEEP?	| telemetry_sidecar | environment | OTel Collector | Collector sidecar, one distinct compose container per *emitted* [core_service] container — i.e. p
doctrine/infrastructure/shape.md	55	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the project's [reverse_proxy] within the [master_network]. The [reverse
doctrine/infrastructure/shape.md	55	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the project's [reverse_proxy] within the [master_network]. The [reverse
doctrine/infrastructure/shape.md	55	process type	SVC	high	core service(s)	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the project's [reverse_proxy] within the [master_network]. The [reverse
doctrine/infrastructure/shape.md	55	core_service	AMBIG	low	codebase? or KEEP?	**Runtime Shape** - [registrar] sets [dns]; [dns] routes requests by domain to the project's [reverse_proxy] within the [master_network]. The [reverse
doctrine/infrastructure/shape.md	69	process type	SVC	high	core service(s)	| reverse_proxy | project | AWS ALB or EC2-with-traefik | Each project gets its own reverse proxy. This is project-configured either as an ALB or a sm
doctrine/infrastructure/shape.md	69	process types	SVC	high	core service(s)	| reverse_proxy | project | AWS ALB or EC2-with-traefik | Each project gets its own reverse proxy. This is project-configured either as an ALB or a sm
doctrine/infrastructure/shape.md	69	core_service	AMBIG	low	codebase? or KEEP?	| reverse_proxy | project | AWS ALB or EC2-with-traefik | Each project gets its own reverse proxy. This is project-configured either as an ALB or a sm
doctrine/infrastructure/shape.md	74	core_service	AMBIG	low	codebase? or KEEP?	| ecs_cluster | project | AWS ECS cluster | One empty cluster per production-side env (`${project}-stage`, `${project}-prod`), provisioned at the proj
doctrine/infrastructure/shape.md	77	process type	SVC	high	core service(s)	| core_service | environment | AWS ECS Fargate task | A Fargate container running one of the project's [build_image]s from ECR. One ECS service and ta
doctrine/infrastructure/shape.md	77	process-types	SVC	high	core service(s)	| core_service | environment | AWS ECS Fargate task | A Fargate container running one of the project's [build_image]s from ECR. One ECS service and ta
doctrine/infrastructure/shape.md	77	core_service	CB	high	codebase	| core_service | environment | AWS ECS Fargate task | A Fargate container running one of the project's [build_image]s from ECR. One ECS service and ta
doctrine/infrastructure/shape.md	81	process type	SVC	high	core service(s)	| telemetry_sidecar | environment | OTel Collector | Collector sidecar, one container inside each task definition that also runs an ECS service — so o
